,geometry,crimes_2021,crimes_2022,crimes_2023,crimes_2020,gas_station,bar,liquor_store
1915,"POLYGON ((1449372 7485209, 1449372 7485709, 1449872 7485709, 1449872 7485209, 1449372 7485209))",0,0,0,0,767.5888832480109,2867.48626403941,3979.2893307582044
1733,"POLYGON ((1447872 7484209, 1447872 7484709, 1448372 7484709, 1448372 7484209, 1447872 7484209))",0,0,0,0,536.4431507751203,3035.3997140700585,2915.616891764534
1853,"POLYGON ((1448872 7484209, 1448872 7484709, 1449372 7484709, 1449372 7484209, 1448872 7484209))",1,0,0,0,1116.3012894667545,3289.665524514435,2899.169531377173
1793,"POLYGON ((1448372 7484209, 1448372 7484709, 1448872 7484709, 1448872 7484209, 1448372 7484209))",0,0,0,0,718.9922888594417,3245.9631716747112,2864.0884964686775
1734,"POLYGON ((1447872 7484709, 1447872 7485209, 1448372 7485209, 1448372 7484709, 1447872 7484709))",2,3,3,1,41.62129494150039,3507.594022283599,3408.0069152837837
1854,"POLYGON ((1448872 7484709, 1448872 7485209, 1449372 7485209, 1449372 7484709, 1448872 7484709))",4,1,2,4,979.8416438609904,3284.1724021686327,3393.9465592058373
1794,"POLYGON ((1448372 7484709, 1448372 7485209, 1448872 7485209, 1448872 7484709, 1448372 7484709))",0,0,1,0,480.5319860513009,3691.3197250917715,3364.0291602011444
1735,"POLYGON ((1447872 7485209, 1447872 7485709, 1448372 7485709, 1448372 7485209, 1447872 7485209))",0,0,0,0,464.4280464955537,3986.574999437823,3902.3326882393685
1795,"POLYGON ((1448372 7485209, 1448372 7485709, 1448872 7485709, 1448872 7485209, 1448372 7485209))",0,0,0,0,666.9873070737377,3844.070429616501,3863.9851792887384
1855,"POLYGON ((1448872 7485209, 1448872 7485709, 1449372 7485709, 1449372 7485209, 1448872 7485209))",0,0,0,0,1083.536213157307,3354.053886143355,3890.0594496517083
1856,"POLYGON ((1448872 7485709, 1448872 7486209, 1449372 7486209, 1449372 7485709, 1448872 7485709))",0,0,0,0,974.8305304343733,3494.7913492997827,4387.05502551586
1243,"POLYGON ((1443872 7479209, 1443872 7479709, 1444372 7479709, 1444372 7479209, 1443872 7479209))",39,14,22,45,1689.3295765565597,414.65240082288364,1495.502962872642
1303,"POLYGON ((1444372 7479209, 1444372 7479709, 1444872 7479709, 1444872 7479209, 1444372 7479209))",48,32,37,41,1933.800739264715,633.4234960140021,1038.711549858494
1184,"POLYGON ((1443372 7479709, 1443372 7480209, 1443872 7480209, 1443872 7479709, 1443372 7479709))",0,0,0,0,2069.5944014959423,1052.0374185643836,2007.9750761093899
1244,"POLYGON ((1443872 7479709, 1443872 7480209, 1444372 7480209, 1444372 7479709, 1443872 7479709))",4,3,1,1,2160.7803839482026,914.3694230747393,1708.7095714671307
1304,"POLYGON ((1444372 7479709, 1444372 7480209, 1444872 7480209, 1444872 7479709, 1444372 7479709))",27,14,13,38,2356.8459323017564,1032.1628522904953,1354.2768045922633
1305,"POLYGON ((1444372 7480209, 1444372 7480709, 1444872 7480709, 1444872 7480209, 1444372 7480209))",3,0,1,12,2805.3271107009805,854.9700002046048,1040.302061423881
1185,"POLYGON ((1443372 7480209, 1443372 7480709, 1443872 7480709, 1443872 7480209, 1443372 7480209))",0,0,0,0,2568.7270069296824,958.4611753556784,1675.3445592799785
1245,"POLYGON ((1443872 7480209, 1443872 7480709, 1444372 7480709, 1444372 7480209, 1443872 7480209))",0,0,0,0,2642.746548021947,758.1627549260286,1301.7311111193053
1306,"POLYGON ((1444372 7480709, 1444372 7481209, 1444872 7481209, 1444872 7480709, 1444372 7480709))",41,20,23,76,3268.791465887735,478.1635893551234,597.5314761879011
1186,"POLYGON ((1443372 7480709, 1443372 7481209, 1443872 7481209, 1443872 7480709, 1443372 7480709))",0,0,0,0,3068.1420901836505,645.224411812899,1442.7733288155632
1363,"POLYGON ((1444872 7479209, 1444872 7479709, 1445372 7479709, 1445372 7479209, 1444872 7479209))",21,13,22,35,2263.9205330869613,1063.2563364951181,649.0872481092346
1423,"POLYGON ((1445372 7479209, 1445372 7479709, 1445872 7479709, 1445872 7479209, 1445372 7479209))",0,0,7,4,2440.982809443758,725.7914409397259,513.5239308022592
1484,"POLYGON ((1445872 7479709, 1445872 7480209, 1446372 7480209, 1446372 7479709, 1445872 7479709))",11,1,7,13,3045.3329224272657,312.94395534937183,344.0081303482627
1364,"POLYGON ((1444872 7479709, 1444872 7480209, 1445372 7480209, 1445372 7479709, 1444872 7479709))",11,13,14,21,2634.4778665912772,972.0917026303904,1084.6465946589312
1424,"POLYGON ((1445372 7479709, 1445372 7480209, 1445872 7480209, 1445872 7479709, 1445372 7479709))",13,16,9,32,2935.1036836581657,728.5321882224317,833.8885370394416
1485,"POLYGON ((1445872 7480209, 1445872 7480709, 1446372 7480709, 1446372 7480209, 1445872 7480209))",26,20,31,37,3525.689885149172,189.66622962853157,511.4676173163154
1365,"POLYGON ((1444872 7480209, 1444872 7480709, 1445372 7480709, 1445372 7480209, 1444872 7480209))",11,2,4,8,3042.3035810033657,693.4826561407898,984.8618544494715
1425,"POLYGON ((1445372 7480209, 1445372 7480709, 1445872 7480709, 1445872 7480209, 1445372 7480209))",26,32,40,42,3337.867876345302,267.0104323991838,915.7661393736405
1486,"POLYGON ((1445872 7480709, 1445872 7481209, 1446372 7481209, 1446372 7480709, 1445872 7480709))",27,24,32,13,3651.080677464566,277.0787379952131,909.9360815140167
1366,"POLYGON ((1444872 7480709, 1444872 7481209, 1445372 7481209, 1445372 7480709, 1444872 7480709))",25,18,26,17,3474.2982785610793,387.3286383625743,494.7406981259656
1426,"POLYGON ((1445372 7480709, 1445372 7481209, 1445872 7481209, 1445872 7480709, 1445372 7480709))",2,7,27,1,3735.8398532812503,327.4912014928534,795.2941919371996
1427,"POLYGON ((1445372 7481209, 1445372 7481709, 1445872 7481709, 1445872 7481209, 1445372 7481209))",15,11,24,14,3763.9939779048113,358.79123639378395,638.2071276329958
1487,"POLYGON ((1445872 7481209, 1445872 7481709, 1446372 7481709, 1446372 7481209, 1445872 7481209))",12,5,12,10,3342.5782891217355,145.84379043057308,812.680137065666
1367,"POLYGON ((1444872 7481209, 1444872 7481709, 1445372 7481709, 1445372 7481209, 1444872 7481209))",37,25,63,65,3922.4846689106457,130.684767518295,139.94228958639897
1368,"POLYGON ((1444872 7481709, 1444872 7482209, 1445372 7482209, 1445372 7481709, 1444872 7481709))",22,18,24,18,4000.6138551542626,619.78507793171,542.5857816485789
1488,"POLYGON ((1445872 7481709, 1445872 7482209, 1446372 7482209, 1446372 7481709, 1445872 7481709))",9,20,21,17,3084.682986055595,153.77695572826624,996.4508708014943
1428,"POLYGON ((1445372 7481709, 1445372 7482209, 1445872 7482209, 1445872 7481709, 1445372 7481709))",28,12,33,39,3536.960583786107,357.1198942297293,825.907878515561
1369,"POLYGON ((1444872 7482209, 1444872 7482709, 1445372 7482709, 1445372 7482209, 1444872 7482209))",22,11,21,37,3853.2260151209825,966.1677040497007,1034.0284408466312
1429,"POLYGON ((1445372 7482209, 1445372 7482709, 1445872 7482709, 1445872 7482209, 1445372 7482209))",14,11,17,14,3369.351521704055,574.1017031912291,1207.0374102846151
1489,"POLYGON ((1445872 7482209, 1445872 7482709, 1446372 7482709, 1446372 7482209, 1445872 7482209))",11,1,5,12,2890.9701883647526,475.0847280911798,1351.0661237189847
1246,"POLYGON ((1443872 7480709, 1443872 7481209, 1444372 7481209, 1444372 7480709, 1443872 7480709))",3,1,0,0,3130.3748603814997,269.2164183183082,984.5401828713832
1247,"POLYGON ((1443872 7481209, 1443872 7481709, 1444372 7481709, 1444372 7481209, 1443872 7481209))",16,8,11,10,3621.3787727791014,264.8474973022237,862.6325160350335
1307,"POLYGON ((1444372 7481209, 1444372 7481709, 1444872 7481709, 1444872 7481209, 1444372 7481209))",26,31,21,45,3741.675439811297,475.71749507463795,363.12442918069837
1187,"POLYGON ((1443872 7481709, 1443872 7481209, 1443372 7481209, 1443372 7481554.684521672, 1443448.139413581 7481709, 1443872 7481709))",0,0,0,0,3563.1562579923248,636.589863573327,1357.01807950211
1248,"POLYGON ((1443872 7481709, 1443872 7482209, 1444372 7482209, 1444372 7481709, 1443872 7481709))",15,11,12,16,4114.549995486948,115.48592043144862,1009.4307027990818
1308,"POLYGON ((1444372 7481709, 1444372 7482209, 1444872 7482209, 1444872 7481709, 1444372 7481709))",17,56,65,135,4220.814204192556,385.60902904585555,637.7106217559214
1188,"POLYGON ((1443872 7482209, 1443872 7481709, 1443448.139413581 7481709, 1443474.5134108088 7481762.4534718115, 1443495.6252257868 7481788.205786903, 1443840.5507680157 7482209, 1443872 7482209))",0,0,0,0,4000.67196863345,514.6020791330822,1338.0781236716064
1249,"POLYGON ((1444372 7482709, 1444372 7482209, 1443872 7482209, 1443872 7482247.364734467, 1444250.4586281236 7482709, 1444372 7482709))",4,1,3,4,4567.818616858216,464.8026780890295,1257.1116477348419
1189,"POLYGON ((1443872 7482209, 1443840.5507680157 7482209, 1443861.0375868364 7482233.993031101, 1443872 7482247.364734467, 1443872 7482209))",0,0,0,0,4344.164943294234,466.14671789203925,1371.4616970910322
1309,"POLYGON ((1444372 7482209, 1444372 7482709, 1444872 7482709, 1444872 7482209, 1444372 7482209))",19,13,13,34,4339.087039841061,642.3586891726666,1086.9638094862403
1310,"POLYGON ((1444872 7483209, 1444872 7482709, 1444372 7482709, 1444372 7482857.253413477, 1444660.369499737 7483209, 1444872 7483209))",0,0,0,0,4050.447996204127,1068.1300136606596,1525.6398203139322
1250,"POLYGON ((1444372 7482709, 1444250.4586281236 7482709, 1444372 7482857.253413477, 1444372 7482709))",0,0,0,0,4419.134476347658,818.8592897938449,1476.3900820494468
1311,"POLYGON ((1444872 7483209, 1444660.369499737 7483209, 1444725.5591136713 7483288.516815055, 1444827.4124029716 7483412.730046757, 1444872 7483467.105947337, 1444872 7483209))",0,0,0,0,3748.9653801111663,1463.3600796061796,1869.811101150183
1370,"POLYGON ((1444872 7482709, 1444872 7483209, 1445372 7483209, 1445372 7482709, 1444872 7482709))",0,1,0,0,3642.913130301288,1278.88161262139,1531.0226329196544
1430,"POLYGON ((1445372 7482709, 1445372 7483209, 1445872 7483209, 1445872 7482709, 1445372 7482709))",1,0,3,0,3240.369536387375,1015.7021769984975,1652.802104263879
1490,"POLYGON ((1445872 7482709, 1445872 7483209, 1446372 7483209, 1446372 7482709, 1445872 7482709))",1,0,0,0,2774.914077150247,963.2048824719938,1777.0326399368778
1491,"POLYGON ((1445872 7483209, 1445872 7483709, 1446372 7483709, 1446372 7483209, 1445872 7483209))",0,0,0,0,2538.3330096644527,1459.3908977276458,2233.900252057154
1431,"POLYGON ((1445372 7483209, 1445372 7483709, 1445872 7483709, 1445872 7483209, 1445372 7483209))",0,0,0,0,2951.941024229041,1494.559821188802,2122.868408990916
1371,"POLYGON ((1445372 7483709, 1445372 7483209, 1444872 7483209, 1444872 7483467.105947337, 1445070.3502696704 7483709, 1445372 7483709))",0,0,0,0,3379.761443305804,1659.1438758239506,2012.9886653955434
1492,"POLYGON ((1445872 7483709, 1445872 7484209, 1446372 7484209, 1446372 7483709, 1445872 7483709))",0,0,0,0,2270.9239410714017,1957.5188221630772,2706.0627614453074
1372,"MULTIPOLYGON (((1445372 7483709, 1445070.3502696704 7483709, 1445372 7484076.870816992, 1445372 7483709)), ((1445372 7484209, 1445372 7484112.702866932, 1445357.684124965 7484209, 1445372 7484209)))",0,0,0,0,3095.4353178538963,1959.4694236110142,2418.923887312211
1432,"POLYGON ((1445372 7484209, 1445872 7484209, 1445872 7483709, 1445372 7483709, 1445372 7484076.870816992, 1445376.5093726353 7484082.370131026, 1445372 7484112.702866932, 1445372 7484209))",0,0,0,0,2725.3623763179944,1983.8206094534912,2604.087812570077
1493,"POLYGON ((1445872 7484209, 1445872 7484709, 1446372 7484709, 1446372 7484209, 1445872 7484209))",0,0,0,0,2090.7072067389868,2456.407556956935,3186.7288873735383
1433,"POLYGON ((1445372 7484209, 1445372 7484709, 1445872 7484709, 1445872 7484209, 1445372 7484209))",0,0,0,0,2577.184115829627,2477.4634916819136,3091.310604574806
1373,"POLYGON ((1445372 7484709, 1445372 7484209, 1445357.684124965 7484209, 1445283.3523428084 7484709, 1445372 7484709))",0,0,0,0,2841.1709223228504,2591.0083382631215,3105.622348505235
1494,"POLYGON ((1445872 7484709, 1445872 7485209, 1446372 7485209, 1446372 7484709, 1445872 7484709))",0,0,0,0,2021.1426724725313,2955.671874993494,3672.561277141741
1434,"POLYGON ((1445372 7484709, 1445372 7485209, 1445872 7485209, 1445872 7484709, 1445372 7484709))",0,0,0,0,2521.0789446313665,2973.194157697939,3582.040862411981
1374,"POLYGON ((1445372 7485209, 1445372 7484709, 1445283.3523428084 7484709, 1445209.0205606516 7485209, 1445372 7485209))",0,0,0,0,2835.580949498067,3050.844648161577,3564.097706162264
1435,"POLYGON ((1445372 7485209, 1445372 7485709, 1445872 7485709, 1445872 7485209, 1445372 7485209))",0,0,0,0,2563.162133623754,3470.150089855131,4075.0254264264026
1613,"POLYGON ((1446872 7484209, 1446872 7484709, 1447372 7484709, 1447372 7484209, 1446872 7484209))",0,0,0,0,1153.0021418722247,2706.6886692768967,3088.409041778276
1553,"POLYGON ((1446372 7484209, 1446372 7484709, 1446872 7484709, 1446872 7484209, 1446372 7484209))",0,0,0,0,1612.5245057784819,2535.754487156345,3097.863086948711
1614,"POLYGON ((1446872 7484709, 1446872 7485209, 1447372 7485209, 1447372 7484709, 1446872 7484709))",0,0,0,0,1021.457300791867,3166.7367587383005,3587.580764537266
1554,"POLYGON ((1446372 7484709, 1446372 7485209, 1446872 7485209, 1446872 7484709, 1446372 7484709))",0,0,0,0,1521.2482900286877,3021.9379487153533,3595.722603068733
1674,"POLYGON ((1447372 7484709, 1447372 7485209, 1447872 7485209, 1447872 7484709, 1447372 7484709))",1,0,0,0,522.0667340166457,3379.9903006373784,3523.113690836639
1555,"POLYGON ((1446372 7485209, 1446372 7485709, 1446872 7485709, 1446872 7485209, 1446372 7485209))",0,0,0,0,1590.0180621912052,3512.0032905221447,4094.103854442309
1615,"POLYGON ((1446872 7485209, 1446872 7485709, 1447372 7485709, 1447372 7485209, 1446872 7485209))",0,0,1,0,1121.309990823267,3637.3451645254636,4086.954988107623
1495,"POLYGON ((1445872 7485209, 1445872 7485709, 1446372 7485709, 1446372 7485209, 1445872 7485209))",0,0,0,0,2073.397882864858,3455.148966308106,4161.751033771838
1675,"POLYGON ((1447372 7485209, 1447372 7485709, 1447872 7485709, 1447872 7485209, 1447372 7485209))",0,0,1,1,697.5060952750706,3824.446702355149,4003.2510980002203
1676,"POLYGON ((1447372 7485709, 1447372 7486209, 1447872 7486209, 1447872 7485709, 1447372 7485709))",0,0,0,0,1095.6622796851889,4281.173989212257,4487.728671468382
1066,"POLYGON ((1442872 7480709, 1442836.1124089393 7480709, 1442872 7480729.23046188, 1442872 7480709))",0,0,0,0,2890.5281612314393,1443.537938366644,2242.441693037517
1127,"POLYGON ((1443372 7481209, 1443201.4389062629 7481209, 1443372 7481554.684521672, 1443372 7481209))",0,0,0,0,3434.6301814904195,907.7384539823888,1672.747051486391
2445,"POLYGON ((1453872 7480209, 1453872 7480709, 1454372 7480709, 1454372 7480209, 1453872 7480209))",9,3,4,8,650.6643591139341,1550.4990869564801,3911.576802279033
2446,"POLYGON ((1453872 7480709, 1453872 7481209, 1454372 7481209, 1454372 7480709, 1453872 7480709))",18,23,7,4,245.36384272377916,1664.9467157968136,3960.6390701705377
2566,"POLYGON ((1454872 7480709, 1454872 7481209, 1455372 7481209, 1455372 7480709, 1454872 7480709))",1,3,0,5,1086.1858386102547,2619.9336523068046,4950.25954474192
2506,"POLYGON ((1454372 7480709, 1454372 7481209, 1454872 7481209, 1454872 7480709, 1454372 7480709))",1,0,1,6,608.2775235505754,2137.2996875651606,4454.869886117316
2447,"POLYGON ((1453872 7481209, 1453872 7481709, 1454372 7481709, 1454372 7481209, 1453872 7481209))",1,1,26,0,268.77104355349394,1907.8909073194704,4070.98152884476
2567,"POLYGON ((1455372 7481209, 1454872 7481209, 1454872 7481489.719257892, 1454890.7916101753 7481493.998519321, 1454901.6397919387 7481502.767229383, 1454907.783876073 7481507.719389232, 1454939.5825841955 7481521.534264517, 1454974.9629474801 7481534.439354737, 1455018.0918000108 7481547.541840597, 1455030.5646209973 7481551.343532581, 1455063.1640023165 7481559.423692946, 1455107.7924267715 7481568.388563823, 1455141.859051191 7481576.138463443, 1455242.6383428946 7481599.061555972, 1455284.5174992052 7481601.538128651, 1455287.922320809 7481601.738606684, 1455306.252066387 7481598.795751743, 1455319.7942653087 7481596.622001305, 1455367.8856365734 7481597.428205348, 1455372 7481598.610311957, 1455372 7481209))",1,1,10,3,1089.5268309573244,2764.860927603257,5036.0196761995185
2507,"POLYGON ((1454872 7481209, 1454372 7481209, 1454372 7481709, 1454609.6533878837 7481709, 1454603.024849852 7481695.751507612, 1454602.1686523743 7481694.044169736, 1454598.85428359 7481687.9482386615, 1454592.4049714315 7481650.965313895, 1454592.217580605 7481649.844846362, 1454591.1708802306 7481635.593907653, 1454604.8928407321 7481600.7336276695, 1454613.1996963406 7481601.815656602, 1454634.189846692 7481587.6130808955, 1454657.5900473117 7481540.146516364, 1454674.9491334658 7481525.985016881, 1454688.2749549004 7481517.449193428, 1454710.6111327196 7481512.458221663, 1454746.5662145296 7481506.235591393, 1454751.6629360728 7481467.025265432, 1454758.0314214055 7481459.729163596, 1454764.791398041 7481453.010750926, 1454774.5947859248 7481451.089006446, 1454783.270330718 7481449.400851278, 1454795.8081660436 7481451.397238048, 1454804.7391242762 7481455.187890181, 1454860.457649993 7481484.139550474, 1454870.5865471873 7481489.397383713, 1454872 7481489.719257892, 1454872 7481209))",5,1,0,5,568.0902600394212,2279.9783197640013,4507.747109971804
2448,"POLYGON ((1453872 7481709, 1453872 7482209, 1454372 7482209, 1454372 7481709, 1453872 7481709))",5,1,2,9,764.3770878234701,2067.4434390622687,4237.820120324728
2508,"POLYGON ((1454372 7481709, 1454372 7482209, 1454731.4871755873 7482209, 1454736.7964107203 7482174.93795316, 1454747.1752985264 7482108.2780483505, 1454750.6129979414 7482064.255481602, 1454750.1513730688 7482040.987807587, 1454749.8974696475 7482028.10340929, 1454742.6883271413 7481993.77252287, 1454644.9151870282 7481798.526903832, 1454642.6919950645 7481794.089835563, 1454643.8173734187 7481789.268253744, 1454647.0932141768 7481775.226525206, 1454610.7712659098 7481711.234308448, 1454609.6533878837 7481709, 1454372 7481709))",1,1,1,0,915.1603458063803,2483.6118793070887,4633.713165287787
2205,"POLYGON ((1451872 7480209, 1451872 7480709, 1452372 7480709, 1452372 7480209, 1451872 7480209))",22,9,13,26,1319.6295527042832,469.08194013277114,1914.0579008570232
2086,"POLYGON ((1450872 7480709, 1450872 7481209, 1451372 7481209, 1451372 7480709, 1450872 7480709))",35,16,22,49,800.4504159111417,191.13358642728585,1109.7020752075462
2146,"POLYGON ((1451372 7480709, 1451372 7481209, 1451872 7481209, 1451872 7480709, 1451372 7480709))",35,19,23,40,1295.1644770588878,313.7119018923179,1546.170286156574
2206,"POLYGON ((1451872 7480709, 1451872 7481209, 1452372 7481209, 1452372 7480709, 1451872 7480709))",23,10,15,29,1269.100805607576,766.8363673877507,2012.4230201096068
2087,"POLYGON ((1450872 7481209, 1450872 7481709, 1451372 7481709, 1451372 7481209, 1450872 7481209))",29,12,23,20,738.6202098074907,502.7004537935768,1429.353399620349
2207,"POLYGON ((1451872 7481209, 1451872 7481709, 1452372 7481709, 1452372 7481209, 1451872 7481209))",10,10,12,14,773.9038865192947,609.3928387792379,2221.727970724802
2147,"POLYGON ((1451372 7481209, 1451372 7481709, 1451872 7481709, 1451872 7481209, 1451372 7481209))",21,11,24,14,843.7856296008963,560.8839949335393,1810.2130586832532
